,UniprotID,Homologs
206,Q5SQI0,"{'A0A061II24', 'Q5SQI0-5', 'A0AAQ4PY81', 'A0A2J8SJJ1', 'UPI002FD84989', 'H0VTA3', 'Q9DCR0', 'A0A8C2R2B7', 'Q5SQI0', 'A0A8C0TJ62', 'UPI0023F199B5', 'Q6PH17-2', 'A0A3B1JEA5', 'Q5SQI0-4', 'K9J8E0', 'A0AAX6QXV7', 'Q5SQI0-1', 'Q5SQI0-3', 'F6R6N6', 'A0A674HMY0', 'Q5SQI0-7', 'L9KZC8', 'A0A5F9CP31', 'H3A0C8', 'A0A3P9L973', 'Q5SQI0-6', 'Q6PH17-1', 'UPI0019D4A40A', 'A0A4X1VJE4', 'Q5SQI0-2', 'UPI001145CF06'}"
207,P08069,"{'G1PWB2', 'A0A7N4P2S0', 'G1FG63', 'A0A5F8H861', 'G5ARX9', 'P08069', 'UPI0019170A63', 'D2HKR7', 'W5PJW7', 'H0X6D6', 'H2MII5', 'G1T855', 'A0A6I8RT94', 'H3AEG1', 'Q5RCL1', 'L5JVC9', 'A0A8B9L7V8', 'UPI001477898C', 'UPI002FE16573', 'UPI00073FEA49', 'A0A2I3HLU9'}"
208,P14136,"{'G5BJ09', 'A0A4X1TIJ4', 'P14136-3', 'H3AZW4', 'UPI000350FAC3', 'UPI00035986FB', 'P14136-2', 'K7EKH9', 'A0A1W2Q6C8', 'A0A674P993', 'P14136', 'P14136-1', 'I7GLG7', 'A0A2J8UYS6', 'A0A8C2SDK3'}"
209,Q07889,"{'UPI000A2B08CC', 'W5KHV0', 'A0A8I5KP47', 'Q07889-1', 'A0A5F8GGK7', 'UPI0000112994', 'Q497A5', 'Q07889', 'A0A8C2R4W7', 'F7DC03', 'UPI0030CABD6C', 'L5MCJ5', 'H3A411', 'Q07889-2', 'A0A669B2H1', 'H2UFF9', 'A0A5F9CFM5', 'G1KFB9', 'W5NFK1', 'UPI0005123EBC'}"
210,Q13370,"{'A0A8P0SDH1', 'G5BUE1', 'F6W5S7', 'UPI000767B2DE', 'M3ZXX5', 'A0A286ZWY1', 'Q13370-2', 'Q13370-1', 'R0LF94', 'H0VR78', 'UPI0020CAC748', 'I3JFT6', 'A6I8A7', 'G3T1U9', 'Q13370', 'A0AAJ7P1L3', 'H3APN4', 'UPI0007046547', 'G1KMM7', 'A0A6I8NCP1', 'G3PSN9', 'UPI0030137CB6', 'UPI00022F5353', 'A0A3P9HNQ1', 'U3JDK9', 'A0A674NQ75', 'W5P971', 'UPI0005D016BC', 'G7PQN5'}"
211,P05114,"{'L5M7A4', 'UPI0032B06B6E', 'A0A2I3HZI9', 'L9KCL0', 'A0A452DWW8', 'A0A8U0NNP8', 'A0A286XSN1', 'G3S5Z9', 'H9KXX6', 'A0A8V0YDY2', 'A0A3Q1MBW8', 'H3AUL9', 'A0A835ZJP6', 'A6KPS4', 'P05114', 'A0A674HMP8', 'Q8CEW1', 'A0A9L0QZ97', 'A0A7N4NWF7', 'G1M687', 'G1PFN8', 'G5BLR4', 'A0A8C0PFJ7', 'A0A9J7JGI7', 'A0A8D1U8F7', 'A0A5F5XI43', 'H0XSH6', 'G1STJ2'}"
212,P05783,"{'H3BDJ4', 'W5MDY8', 'UPI0023E8731E', 'A0A8I6A244', 'A0A7N9CE82', 'A0A8B9K7V2', 'A0A2I3HVJ0', 'A0A8I3ZYX6', 'L5MC42', 'A0A5F7ZC49', 'P05783', 'A0A3B5Q3W3', 'Q8N7Q0', 'L9L969', 'A0A8C2RN94', 'G3NZC3', 'H0XYT2', 'A1XEB2', 'G1Q9N8', 'A0A6I8PG64', 'Q6DBU4', 'UPI001EFFCE20', 'G9K7N7', 'Q6BDL5'}"
213,Q5PRF9,"{'A0A8B9LCU9', 'A0A8D0YTF3', 'A0A8C2XXM8', 'A0A8B9ZEJ1', 'A0A2J8SDK0', 'H3AUE5', 'A0A669CWL1', 'A0A674GSN8', 'A0A8V0Y095', 'G9KMC5', 'Q5PRF9'}"
214,P22736,"{'P22736-1', 'A0A8I3QD83', 'UPI000F738525', 'W5KV51', 'F6TIL9', 'W5MAH5', 'G9KDY1', 'A0A172Q3A6', 'A0A8V0ZXM1', 'P22736', 'P22736-3', 'H3BIN6', 'UPI001FB0E6C9', 'A0A8C2S2I5', 'G1T1W2', 'R0KKG5', 'P22736-2', 'A0A480WE33'}"
215,Q13164,"{'H0X604', 'Q13164-3', 'A0A3B1IJP9', 'Q13164-2', 'A0A8C2R1Z2', 'A0A480ZWU2', 'Q9WVS8-1', 'W5QAA7', 'A0A8B9R1K1', 'Q0H1F4', 'Q13164-1', 'A0A8V0X3D6', 'G3NYC6', 'I3LWN3', 'A0A9L0R294', 'Q9WVS8', 'A0A8I3P721', 'H0WA27', 'UPI0003C90E8A', 'A0A674GNA5', 'Q9WVS8-2', 'Q9WVS8-4', 'G3QTA1', 'G3U4C8', 'Q13164', 'H3A3H7', 'Q9WVS8-5', 'P0C865', 'UPI000DAB3A45', 'Q13164-4', 'W5LV97', 'Q9WVS8-3'}"
216,Q8WUI4,"{'A0A287D9Z7', 'A0A452EDC7', 'Q8C2B3-5', 'Q8C2B3-3', 'G7N6S9', 'Q8WUI4-1', 'Q8WUI4-7', 'A0A2J8WCV4', 'UPI001F0058B7', 'A0A337SK32', 'Q8C2B3-4', 'H3BIM8', 'H0V6U0', 'Q8WUI4-6', 'H2L696', 'A0A480L3B8', 'Q8C2B3-6', 'G5BWD2', 'Q8WUI4-5', 'Q8WUI4-10', 'UPI000FFB2AB8', 'Q8WUI4-3', 'UPI0007AD8123', 'F7FEY9', 'A0A3Q1N0A4', 'UPI000CCC4359', 'UPI000767BD6D', 'W5MD21', 'H0WS53', 'A0A7N5JG12', 'Q8C2B3-2', 'UPI0023F0C4E3', 'Q8WUI4-9', 'W5QDM1', 'Q8C2B3-1', 'Q8WUI4', 'A0A3B1JEU0', 'A0A8I6GAE4', 'UPI000F7CF11D', 'A0A8I3S969', 'Q8WUI4-4', 'Q8WUI4-8', 'A0A061IGP4', 'Q8WUI4-2'}"
217,P17752,"{'E9Q060', 'A0A7N4PN04', 'P17752', 'Q8HXR0', 'H3AWU5', 'P17752-2', 'A0A8B9ZER4', 'UPI002176F131', 'P17752-1', 'G3IKX7', 'A0A669CJL3'}"
218,P26358,"{'I6L9H2', 'UPI0024E1E465', 'UPI0007AD78F3', 'Q9Z330-1', 'P26358-1', 'A0A9J7FUZ5', 'H0W7Q9', 'A0A674HHF7', 'UPI00313EEF12', 'Q9Z330-5', 'UPI0007EE2A14', 'P26358-3', 'A0A9L0SCY9', 'W5KY99', 'L5KDT4', 'UPI002445EAD7', 'A0A3B3HQS6', 'F1RCN0', 'F6QE78', 'A0A8D0WDG7', 'Q9Z330-9', 'UPI00090523D1', 'W5MKZ4', 'A0A3Q1N2V4', 'Q9Z330-2', 'H0WI89', 'Q9Z330-6', 'Q9Z330-3', 'UPI001F02EFC0', 'UPI0001D3761E', 'P26358-2', 'UPI001C2F0E9E', 'A0AAX6Q5Q3', 'UPI0010A7533C', 'A0A7N4NX89', 'UPI000A32B255', 'A0AAJ7K887', 'P26358', 'H2NXI5', 'K7D0H9', 'Q9Z330-7', 'A0A8B9TNB4', 'UPI001A9DE571', 'Q9Z330-8', 'Q9Z330-4'}"
219,Q9P0V3,"{'A0A3P9HNL3', 'Q9P0V3', 'L9LCQ3', 'UPI00149459FB', 'Q9P0V3-1', 'A0A669D1P0', 'G5AY42', 'A0A8B9GW31', 'Q9P0V3-2', 'A0A287AAN4', 'A0A5F5XVY5', 'H3AIX9', 'A0A8C2S045'}"
220,P30305,"{'H0WYG0', 'A0A480PMU2', 'L5M881', 'A0A452ER75', 'F7DQ48', 'H9GLP2', 'U3JJQ9', 'P30305-1', 'UPI0024E20A98', 'L8YEL0', 'O43550', 'F7A6V5', 'A6HQC9', 'P30305-2', 'UPI001D19B3BF', 'UPI0029526159', 'H0V9L2', 'P30305', 'UPI00313EC564', 'A0A3B5QKF5', 'P30305-3', 'A0A2I3GIZ6', 'G1T5V7', 'P30305-4'}"
221,P35222,"{'Q58I32', 'A0A2R8Y7Z0', 'A0A8C2S2E9', 'A0A8B9K082', 'P35222', 'G3TKH5', 'A0A669DHX7', 'A0A8I6AJB5', 'A0A3P9LDL5', 'A0A4X1TQM0', 'Q28GC2', 'UPI00004CC49E', 'A0A9L0R9K8', 'A0A674N1H6', 'A0A5F7ZEY4'}"
222,O14757,"{'Q28EK6', 'H3BAR5', 'H9G3B5', 'A0A286XIZ1', 'UPI000B53B6E3', 'A0A5F9CSB1', 'O14757', 'W5LY73', 'O14757-1', 'A0A3B1IQS8', 'O14757-3', 'H2V3U2', 'O14757-2'}"
223,Q6P4D5,"{'UPI0023EFF24B', 'Q6P4D5-3', 'UPI0005D02B1C', 'A0A5F4VWX2', 'Q6P4D5-1', 'UPI0032B073E2', 'A0A8D0SGV9', 'UPI000CCBE11D', 'UPI001A9E254E', 'G1QNK6', 'Q6P4D5', 'Q6P4D5-2', 'UPI0023E7C0EA'}"
224,P16333,"{'H0XS27', 'H7C5C7', 'P16333', 'A0A6D2W983', 'P16333-1', 'P16333-2', 'A0A5F9CW23', 'H3A391', 'G5B4L4', 'Q5RF68'}"
225,Q8N5S9,"{'A0A2K5USV5', 'A0A674N799', 'H9H7K8', 'Q8N5S9-1', 'UPI001301B62A', 'A0A8T2MBC7', 'UPI001AE7A622', 'UPI001C2EAE46', 'Q8N5S9-2', 'UPI0007EE6F07', 'H9GCF2', 'H3BG70', 'UPI0030135F0E', 'A0A8I3ZYQ3', 'A0A0N8ETB4', 'M1EKV1', 'F7FVT2', 'A0A8D1SGZ7', 'UPI000CF5DA07', 'U3K5C7', 'Q8N5S9', 'A4II91'}"
226,P03372,"{'P03372', 'A0A9J7JV22', 'D3Z6V3', 'A0A5F9CW57', 'A0AAX6R7S2', 'P03372-2', 'UPI001494594A', 'Q8CGK8', 'UPI0003EBBF56', 'Q9YHT3', 'P03372-1', 'P03372-4', 'P03372-3', 'A0A8D0N9Y7', 'A0A8B9KLM2', 'UPI0005D02985', 'Q95JC1', 'O19009'}"
227,P30307,"{'G1KG01', 'P30307', 'A0A9J7KDM0', 'P30307-5', 'UPI00191775B0', 'A0A3B3IT42', 'A0A5F9D8F2', 'F7B6Y3', 'A0AAX6SSU9', 'UPI00159E0E36', 'P30307-2', 'P30307-4', 'P30307-1', 'UPI0003C8F729', 'UPI0006D926B6', 'P30307-3', 'UPI0006B3D197', 'F6W8U5', 'H0WZP1', 'A0A8D0TZQ7'}"
228,Q06187,"{'K9K9X9', 'Q06187-1', 'Q06187', 'A0A8V0YW60', 'A0A8N7UW23', 'Q06187-2', 'A0A674P6P7', 'W5NDZ7', 'A0A3B5PSL6', 'A0A8B9GRX8', 'M3XHH0'}"
229,Q9Y3M2,"{'A0A803K0M5', 'H2V2U8', 'UPI001301D198', 'UPI00223253B0', 'Q9Y3M2', 'A0A8V0YFX5', 'H0ZJD3', 'A0A8D1P1W8', 'W5KN37', 'A0A7N9CFF1', 'UPI0029526388', 'H3AHI9', 'UPI0023DCEC68', 'A0AAA9SQ26', 'G1RYT0', 'F6W811', 'A0A8C0LXF7', 'G3TGD3', 'R0K1W1', 'U3KDD8', 'UPI00244635F7', 'A0A452EN14', 'L5LC53', 'I3KUI0'}"
230,P18615,"{'G1R3S2', 'P18615', 'UPI0006D93122', 'W5KW53', 'B3DLD5', 'F1RQW5', 'L5LQV4', 'A6KTL2', 'P18615-4', 'G1Q509', 'A0A061IJI1', 'A0A8C0Q8I3', 'P18615-3', 'A0A674GE22', 'F7CKP1', 'P18615-1', 'A0A674PB07', 'A0AAX6T3N2'}"
231,Q6ZN04,"{'A0A803W1V1', 'D2HB43', 'H3B810', 'A0A8C0MT40', 'Q6ZN04', 'W5PYN7', 'UPI0003C8CA04', 'UPI00122D8A22', 'G3UGU3', 'A0A452FB90', 'H0VBW4', 'UPI0005CC54F8', 'Q6ZN04-3', 'UPI000D5315E4', 'Q6ZN04-1', 'G3PG35'}"
232,Q15569,"{'UPI002FE37159', 'D6RFP6', 'A0A6I8N9J5', 'A0A8J1J1G9', 'G3UBJ3', 'G3Q5X2', 'Q8NFJ3', 'Q15569', 'UPI0018D8116F', 'H0YUA3', 'G1PYS8', 'A0A674PHB0', 'H9GJT5'}"
233,P21980,"{'Q7M0F8', 'H3AQR0', 'H2UTL3', 'A0A669DBI4', 'A0A8T2M857', 'P21980-3', 'H0WUI3', 'P21980', 'UPI000CCC032C', 'G3UXE8', 'A0A5F9DRZ3', 'W5LYX2', 'P21980-1', 'G3X211', 'A0A8D1MNP9', 'P21980-2', 'UPI002F2B645B', 'H0Z7B1', 'F6TFD4'}"
234,P10071,"{'W5K4N5', 'G1LPC7', 'A2TGR8', 'H2T351', 'P10071', 'W5Q7K7', 'A0A8V0XZ04', 'H9H612', 'W5N286', 'G1PSZ5', 'A0A8M9PLM1', 'I3JGF0', 'G1QSB1', 'F6SDJ7', 'A0A3P9K6P9', 'UPI0003C8F750', 'G3UAZ2', 'UPI0003EC29DB', 'H3A3K3', 'G7MLF7'}"
235,Q8IVT5,"{'Q5SXE4', 'W5Q2U3', 'A0A3P9MPA8', 'A0A9J7JYL4', 'A0A8P0SMP8', 'A0A8M9P7D5', 'G1QLB2', 'H2SGC1', 'A0A8J0QGR0', 'UPI001A9F0AE9', 'Q8IVT5', 'UPI00313F3CB5', 'UPI001FB0E700', 'L8Y131', 'UPI0024E1EF9A', 'W5MBH7', 'A0A3B5QE71', 'Q8IVT5-2', 'H0XMK2', 'A0A452G255', 'A0A669BCK1', 'H0ZE45', 'M3YSF5', 'H9EZQ5', 'A0A9L0SDU0', 'L5LVG9', 'A0A7N4P0R9', 'A0AAX6R4P8', 'A0A8B9T8C5', 'A0A7N5JT64', 'Q8IVT5-1', 'Q8IVT5-4', 'A0A480UTY4', 'Q8IVT5-3', 'A0A3Q1LKV4', 'G1SS96', 'UPI0010A8363A', 'A0A8T2KZ03', 'UPI000350B577', 'G7PTW0', 'G3T6S6'}"
236,Q9Y580,"{'A0A8C0SFD3', 'A0A5F9CED3', 'A0A8D1EJL5', 'G5B0D3', 'G3T9E4', 'UPI000739CD6E', 'A0A3B1K664', 'A0A8I6ACC7', 'Q9Y580', 'F7BI45', 'H3BH25', 'A0A9J7H2Z2', 'A0A803VHL1', 'A0A803SYJ2', 'W5M383', 'UPI0003C90A2E', 'A0A5F8GKU9'}"
237,Q9UJU6,"{'H3BAR8', 'M1EI80', 'Q9UJU6-5', 'UPI00300BBB11', 'A0A8I3WXX7', 'H0WUR3', 'A0A8C0TRT8', 'Q9UJU6-6', 'Q9UJU6-4', 'A0A0P6JDI5', 'A0A5F5PJ10', 'A0A8T2LEP0', 'Q9UJU6-1', 'UPI001916F80D', 'UPI0010A88FD7', 'F7GKY9', 'G1TIB3', 'Q9UJU6', 'A0A669ET31', 'A0A5F5Y1R4', 'A0A8B9SRD6', 'A0A8C2QY58', 'B4DNX5', 'UPI000CCBE99E', 'F6VCZ7', 'UPI0007043630', 'Q9UJU6-2', 'A0A8D0MKP7', 'Q9UJU6-3', 'UPI0002A48E82', 'A0A674MZ06'}"
238,Q00975,"{'H3A6R0', 'A0A8C0MTM7', 'UPI001AEAD67C', 'L5K7W2', 'UPI00122D8B3F', 'UPI0032B06AA3', 'F7HMC6', 'A0AAX6PCR0', 'UPI002F2B7C4B', 'UPI0007AD7E7F', 'Q00975', 'UPI0009D93FFE', 'UPI001301E04B', 'A0A8C2MI40', 'G1T3W2', 'UPI0024E1AEDD', 'UPI000C6C9615', 'A0A2J8PWV4', 'A0A8U0S9J8', 'A0A6I8RDK9', 'UPI002FE1AA13', 'UPI00359F98CD', 'H0XF95', 'UPI0018D5F516', 'A0A674PPN6', 'UPI000C2F9495', 'Q00975-1', 'UPI00038BCCD6', 'A0A8D1BN76', 'L8YDQ4', 'UPI000DF1598D', 'A0A6I8NNH0', 'UPI00073FC5FA', 'A0AAJ7NYA3', 'UPI0003D77AF4', 'UPI001C2DF2B1', 'G3UNS2', 'UPI000767346F', 'UPI000C9E5492', 'UPI0011AFA983', 'Q00975-2', 'A0A2J8RM94', 'A0A8T2KS42', 'A0A2I2ZU11', 'A6JSY9'}"
239,P10070,"{'A0A3P9LUK9', 'A0A7N9C9M7', 'A0A286XG85', 'P10070-1', 'I3J9U0', 'A0A3B5QHM1', 'H3BCX8', 'F6UUE3', 'P10070', 'F1M2B7', 'A0A4X1SES3', 'A0A8C0Q8L1', 'P10070-2', 'G3U0V7', 'H0Y1B1', 'W5PU54', 'L5LJA1', 'A0AAX6R8D4', 'UPI000FFBF21A', 'G1LQ87', 'P10070-4', 'A0A8B9K990', 'M3XPH9', 'A0A1B8XYQ9', 'H2RWJ1', 'A0A8C2PIR0', 'A0A9L0RZT8', 'P10070-3', 'A0A337RY90', 'A0A6I8PD02', 'P10070-5'}"
240,Q4VCS5,"{'A0A287DEW7', 'G1LCA6', 'H2T4X4', 'A0A8D1BWJ2', 'Q4VCS5-2', 'A0A669EIC8', 'H3AZS3', 'G3R6B8', 'A0A8B9JT12', 'A0A2K5V135', 'Q4VCS5-1', 'A0A6D2Y2G6', 'UPI0007046273', 'Q4VCS5', 'A0A5F9D5J4', 'H0X522', 'W5N8Y6', 'UPI0003D71B60', 'A0A9L0SA15', 'UPI001301E9EC', 'UPI0003EBF56C', 'G3SLJ4', 'G1P0M9', 'A0A452FWB9'}"
241,O75628,"{'O75628', 'A0A8C0RFQ5', 'G1Q625', 'UPI0000E9BBCB', 'F6VUS0', 'UPI0019179BC4', 'A0A8D0SCY9'}"
242,Q92945,"{'G5C4F5', 'A0A8B9HVK1', 'G1LKD3', 'G1TJG3', 'A0A674GJA6', 'B4DV73', 'A0A674P4Q9', 'UPI000FFBF9B9', 'A0A8D0MEK3', 'A0A6I8NIG4', 'F6VJN4', 'H0V4S0', 'W5MGL9', 'H2QF48', 'H2M8R7', 'Q92945', 'B3DM06', 'UPI0023E7F2C3', 'Q8UVD9', 'A0A2K5X6R2', 'L5L7S2', 'UPI000CCC74F1', 'M3Y5G0', 'H2ZY49'}"
243,O14974,"{'UPI0011AF9787', 'A0A803SR47', 'A0A7N4UXL5', 'A0AAX6QUV6', 'Q6DRG7-1', 'A0A8J1JHC3', 'UPI001145F80E', 'A0A2I2UR59', 'A0A9J7F5Z6', 'A0A2J8SHY6', 'A0A8V0YK06', 'Q9DBR7-2', 'O14974', 'A0A8B9HTM6', 'Q9DBR7', 'UPI0003EBBBEB', 'Q6DRG7-2', 'O14974-5', 'A0A452DUH0', 'UPI000F7CA811', 'A0A3B5Q840', 'A0A3B3H5E7', 'H0YHI8', 'O14974-2', 'G7PIJ7', 'O14974-3', 'O14974-4', 'UPI0030D13E74', 'UPI000DF22DA9', 'A0A480MAC2', 'UPI00222F6C44', 'Q9DBR7-1', 'UPI002FD7C887', 'O14974-1', 'UPI0004F2308D', 'H3B2G4'}"
244,Q9NPG2,"{'A0A803JP87', 'L9JH16', 'A0AAA9SS12', 'A0A8C2NR29', 'A0A8I5ZM27', 'G3NSS7', 'G3H648', 'G9KDA6', 'H2U9M4', 'A0A8B9K7R0', 'Q9NPG2', 'A0A287D9M8', 'A0A6I8NCP8', 'UPI000DC69DB4', 'UPI001084953A', 'UPI00313C7380'}"
245,P68431,"{'UPI0006B3E64D', 'UPI00301326F8', 'M3Z4I2', 'P68431', 'UPI0002274E7D', 'U3DWK8', 'UPI000FFBEBBE', 'D2I096', 'A0A7N9CDP6', 'L5JW00', 'UPI0030D3BF2C', 'W5QFL0'}"
246,P07954,"{'UPI0006D92B5A', 'L9L7F7', 'A6JML3', 'A0A8D1IV87', 'P07954', 'M3YW78', 'P07954-1', 'A0A0S2Z3X6', 'A0A8T2L9X1', 'P07954-2', 'H0X1K6', 'H3BKG7'}"
247,Q5S007,"{'UPI0005CFF2BB', 'UPI000CE26832', 'A0A5F8G9G0', 'W5LEJ5', 'G9K8W0', 'A0A2J8WCE0', 'UPI000D536B18', 'I3J7H5', 'A0AAA9SXT3', 'A0A8D0SY27', 'UPI002FE100B5', 'A0A452FKD8', 'H3AV73', 'G3THC3', 'I3LWV1', 'UPI00100F8ED7', 'A0A6I8P4M7', 'B0BML0', 'A0A3B5PYL4', 'UPI000767CB15', 'Q5S007', 'A0A7N9IDF8', 'W5NGS9', 'K9KDV9', 'A0A9J7FC95', 'Q9CQG8', 'UPI0019175E8C'}"
248,Q04695,"{'F7ATL5', 'UPI0008102279', 'A0A8B9TX30', 'G3S675', 'A0A803V295', 'A0A8B9JMP9', 'Q1LXJ1', 'UPI002F2B67CE', 'A0A7N5JWP1', 'F7AZ24', 'G5B0M4', 'A0A6I8N8B5', 'A0A2I3GJV8', 'M4AUU8', 'UPI00313C9EDB', 'A0A2J8TN91', 'Q04695', 'A0A8D1E261', 'G3Q2X1'}"
249,O94988,"{'UPI0019D47271', 'UPI00244618C4', 'W5MS14', 'UPI000387B1A3', 'A0A8I3P7Q9', 'O94988-4', 'UPI0004626ECD', 'O94988-3', 'UPI00094850AA', 'F6REA1', 'A0A5F9C8M8', 'A0AAX6T9F6', 'H2U659', 'UPI0030D33838', 'A0A8B9L0S3', 'UPI002FE082A3', 'O94988', 'A0A669EEH9', 'UPI0005120653', 'A0A8M9QBB9', 'A0A8D0U7W4', 'O94988-6', 'UPI000C9E334F', 'A0A8B9R2A3', 'UPI0011AF6582', 'A0A8I5UTZ0', 'UPI001AE36A64', 'A0A3P9MI59', 'UPI0003C9115D', 'O94988-1', 'F7FR29', 'A0A1D5QD81', 'L5LLA8', 'F7CWU8', 'H3APW4', 'O94988-5', 'A0A2K5V751', 'UPI001A9DE258', 'A0A2I3H294', 'UPI0029526FDB', 'UPI0028CBB8E2', 'L5KRV7', 'A0A7N5JY65', 'A0A803WEZ2'}"
250,P58340,"{'L5MHC9', 'P58340-3', 'P58340-2', 'UPI002231BEDE', 'A0A6I8NX35', 'L9KKB6', 'A0A0A6YVP7', 'P58340-1', 'H0UTX1', 'UPI0030D53524', 'A0A8T2M2K2', 'A0A8I6AES2', 'A0A6I8PWF2', 'A0A8I3PSD2', 'H0WY59', 'A0A3P9MR31', 'P58340-5', 'H2UGJ7', 'P58340-4', 'A0A494C1S3', 'A0A8C2MDW9', 'A0A7N4P5J0', 'H3AV12', 'P58340', 'R4GA63', 'U3DA51'}"
251,P04637,"{'P04637-2', 'G1PZ51', 'G1U940', 'Q8HY32', 'UPI0018D608E5', 'A0A0G2JTP9', 'P04637-1', 'P10360', 'P04637-7', 'A0A9L0TGP7', 'P04637-3', 'P04637-6', 'P04637-8', 'O35873', 'Q6NTF1', 'Q9WUR6', 'G3UAZ0', 'P04637', 'UPI002F2B8A98', 'A0A8T2MAT9', 'H9FFS1', 'W5VJU6', 'P04637-5', 'W8FSP6', 'Q9TUB2', 'W5N8V4', 'A0A6I8N9A8', 'Q95326', 'P04637-9', 'UPI0012678388', 'A0A674GK28', 'D5KTJ0', 'A0A2R8MYD9', 'P04637-4', 'A0A2I3HEB4'}"
252,Q99697,"{'A0A8I3P716', 'A0A4X1V088', 'UPI0024E1E102', 'UPI0003C1A335', 'Q99697-2', 'A0A3Q2IDM6', 'A0A2I3HYM5', 'M3W7A6', 'A0A0U3A461', 'Q99697-3', 'L8YBS7', 'G3X8Y9', 'Q6T4P6', 'Q99697', 'Q99697-1'}"
253,P46937,"{'P46937-7', 'Q3U046', 'A0A8B9HJF5', 'A0AAX6QD90', 'A0A8I3W2D1', 'UPI0006D90001', 'A0A2I3GMH3', 'P46937-3', 'A0A3B5K7C1', 'H0YCI3', 'A0A669C727', 'A0A3P9I183', 'A0A5F8G828', 'F7B2J5', 'P46937', 'UPI00064449E8', 'P46937-5', 'P46937-4', 'L5L0E6', 'P46937-6', 'P46937-8', 'P46937-2', 'G7NRK2', 'P46937-1', 'G3GUW0', 'P46937-9', 'G3RQI9'}"
254,Q7Z309,"{'A6KUJ4', 'A0A9L0RN29', 'A0AAA9S5S1', 'A0A8P0PCI2', 'Q7Z309-2', 'Q7Z309-4', 'UPI000FFBC4AA', 'Q7Z309-3', 'G1T4U6', 'UPI000C7E9C9C', 'Q7Z309-1', 'UPI000CE1E11D', 'Q7Z309-5', 'A0A0P6JVH8', 'Q7Z309'}"
255,Q96AD5,"{'Q96AD5', 'A0A8B9GVR6', 'W5P633', 'H2MCB0', 'UPI000767213D', 'Q96AD5-2', 'Q96AD5-1', 'UPI0007403217', 'UPI0024E1D31D', 'A0A3B5QVT0', 'A0A480Y155', 'A0A8P0NBX3', 'L8YCB4', 'A0A8V1A948', 'UPI0010A24959', 'F6QQ01', 'U3JVV8', 'A0A674P5P3', 'A6HXY2', 'G3TTJ9', 'G7PNP1', 'UPI0006D8FC9A'}"
256,O60825,"{'O60825', 'A0A5F9D879', 'UPI0007675A76', 'UPI001916D473', 'A0A674MFV0', 'O60825-1', 'A0A3B1J796', 'UPI000FFB707A', 'A0A3B5QPS6', 'O60825-2', 'B2Z895', 'A0A0A7HRJ6', 'A0A493T229', 'H0YS35', 'B4DI16', 'A0A669BEL8', 'G3GZR7', 'H3BHT4'}"
257,Q13470,"{'Q13470-2', 'L5JZX3', 'A0A9L0TLL0', 'Q13470', 'Q13470-1', 'A0A286XQV0', 'A0AAA9T809', 'UPI0023DF064A', 'A0A8C2SGT7', 'L9KLH7'}"
258,P10636,"{'P10636-6', 'A0A287D414', 'W5N6M9', 'A0A3B5Q3A2', 'P10636-3', 'P10636-8', 'A0A8B9SV08', 'UPI000739E49A', 'A0A803WD11', 'A0AAF6ZRG5', 'A0A286ZXV0', 'A0A669BVP5', 'P10636-9', 'UPI0011AF2A99', 'UPI0008101A20', 'UPI002FE13D4C', 'A0A7N4PZ83', 'A0A5F8HGA2', 'L9JFM9', 'G5BMZ1', 'G1QBL2', 'A0A337S3K6', 'G1M7S8', 'UPI0035A1A9FB', 'A0A2I2Y757', 'P10636', 'W5LPS2', 'W5PNU3', 'P10636-2', 'P10636-1', 'H9FD19', 'UPI0015C33ACE', 'P10636-5', 'A0A8C2R392', 'A0A6I8PBL6', 'UPI001FB26DA6', 'H3B3D6', 'P10636-7', 'A0A674MGH9', 'Q0P4W8', 'UPI000D671F3C', 'P10636-4', 'UPI002F2B8FAA'}"
259,Q14678,"{'M3XIK5', 'F7DFI8', 'Q5REI1', 'A0A8I5KNW9', 'Q80U69', 'L9KK14', 'Q14678', 'G3T602', 'J3SGP8', 'A0A8C2NK97', 'A0A2R8NDC5', 'Q14678-2', 'W5KZ64', 'A0A674NDW6', 'R0L3I3', 'A0A0N8ET37', 'H0WJS8', 'A0A2J8JH16', 'F6Z1M2', 'H2N2T2', 'A0A8D1VIF8', 'A0A286XE39', 'Q14678-1'}"
260,O60741,"{'O60741', 'A0A8C2R318', 'H2PFI0', 'UPI0012E0C4E1', 'D2HCK2', 'W5N260', 'G1PT53', 'A0A8T2L3Z6', 'UPI0003C152E3', 'A0A5F5XT99', 'A0A6I8NZZ3', 'A0A5F4WC78', 'A0AAA9TN28'}"
261,Q9UMS4,"{'I7G3H2', 'Q9UMS4', 'G5AYE3', 'UPI0007673B4A', 'A0A8I5ZSU4', 'UPI0003E5C652', 'W5MNA9', 'A0A8V0ZDD1', 'A0A8D1XV54', 'A0A8B9KTR1', 'H3A2I6', 'A0A669C4H5'}"
